Código;Descrição;PGV;Empresa;Tipo Marca;Linha Marca;Embalagem;Marca;Vasilhame;Garrrafeira;ICMS;Tipo Roadshow;Peso Bruto Kg;Fator;Fator Hecto;Fator Hecto Comercial;Ind Palmtop;Grupo;Grupo Remuneração;EAN;Tab ICMS;Caixas Pallet;Nr Fator Conversão;Lastro;Fam. Embalagem SIV;Pauta PIS Litro;Pauta COFINS Litro;Caixas Pallet 1;Capacidade 1;Fat Ajust 1;Caixas Pallet 2;Capacidade 2;Fat Ajust 2;Caixas Pallet 3;Capacidade 3;Fat Ajust 3;Ordem de Carga;Estoque Minímo Puxada;Código Produto SAP;Vasilhame Fictício;NCM;Apura Royalties;Tipo Produto Royalties;CEST;EAN Trib;Código Unitário;Descrição unitária;Subtipo
0001956;GAS CARBONICO CILINDRO 2,5 KG;059899;  ;006 - GASES;009;004 - CILINDRO;00915;104826;000000;60;   ;0002,500;001;00,000000;00,000000;N;000;000;;000;0000;000,00;;00024;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000039693;000000; 028112100;N;0;0000000;              ;00001956;GAS CARBONICO CILINDRO 2,5 KG                                     ;012
0001960;GATORADE KIWI MACA VERDE PET 500ML SIXPACK;019604;GE;010 - ISOTONICO;020;028 - PET 500;01549;000000;000000;60;   ;0003,240;006;00,030000;00,030000; ;039;001;7892840809089 ;001;0000;000,00;Não Cadastrado;00058;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00077;0000000;000038820;000000; 022029900;N;0;0000000;7892840809072 ;00001959;GATORADE KIWI MACA VERDE PET 500ML                                ;016
0001962;FRUTZZZ LARANJA PET 360ML SH/12;019620;GE;010 - ISOTONICO;053;094 - PET 360;01550;000000;000000;60;   ;0005,070;012;00,043200;00,043200; ;040;039;7892840803568 ;001;0000;000,00;00028;00148;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00129;0000000;000038821;000000; 022021000;S;4;1701000;7892840803551 ;00001961;FRUTZZZ LARANJA PET 360ML                                         ;043
0001964;FRUTZZZ UVA PET 360ML SH/12;019646;GE;010 - ISOTONICO;053;094 - PET 360;01552;000000;000000;60;   ;0005,070;012;00,043200;00,043200; ;040;039;7892840803605 ;001;0000;000,00;00028;00148;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00128;0000000;000038822;000000; 022021000;S;4;1701000;7892840803599 ;00001963;FRUTZZZ UVA PET 360ML                                             ;043
0001966;FRUTZZZ PESSEGO PET 360ML SH/12;019661;GE;010 - ISOTONICO;053;094 - PET 360;01551;000000;000000;60;   ;0005,070;012;00,043200;00,043200; ;040;039;7892840803520 ;001;0000;000,00;Não Cadastrado;00148;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00127;0000000;000038823;000000; 022021000;S;4;1701000;7892840803513 ;00001965;FRUTZZZ PESSEGO PET 360ML                                         ;043
0001970;FRUTZZZ PESSEGO PET 1L SH C/06;019703;  ;010 - ISOTONICO;053;024 - PET 1;01551;000000;000000;60;   ;0006,578;006;00,060000;00,060000;N;000;000;7892840803544 ;000;0000;000,00;;00026;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038824;000000; 022021000;S;4;1701000;7892840803537 ;00001969;FRUTZZZ PESSEGO PET 1L                                            ;043
0001972;FRUTZZZ LARANJA PET 1L SH C/06;019729;  ;010 - ISOTONICO;053;024 - PET 1;01550;000000;000000;60;   ;0006,578;006;00,060000;00,060000;N;000;000;7892840803582 ;000;0000;000,00;;00026;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038825;000000; 022021000;S;4;1701000;7892840803575 ;00001971;FRUTZZZ LARANJA PET 1L                                            ;043
0001974;FRUTZZZ UVA PET 1L SH C/06;019745;  ;010 - ISOTONICO;053;024 - PET 1;01552;000000;000000;60;   ;0006,578;006;00,060000;00,060000;N;000;000;7892840803629 ;000;0000;000,00;;00026;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000038826;000000; 022021000;S;4;1701000;7892840803612 ;00001973;FRUTZZZ UVA PET 1L                                                ;043
0001976;BRAHVA CHOPP 355ML CAIXA C/24 TRANSPARENTE;054049;  ;001 - CERVEJA;023;017 - GARRAFA MEIA;00822;000000;000000;60;   ;0014,020;024;00,085200;00,085200;N;000;000;;000;0000;000,00;;00006;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 022030000;N;0;0302100;              ;00001975;BRAHVA CHOPP 355ML TRANSPARENTE                                   ;001
0001978;BRAHVA CHOPP LATA 355ML CAIXA C/24 TRANSPARENTE;054098;  ;001 - CERVEJA;023;032 - LATA 355;00822;000000;000000;60;   ;0008,880;024;00,085200;00,085200;N;000;000;7401102695669 ;000;0000;000,00;;00005;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000037725;000000; 022030000;S;3;0302100;              ;00001977;BRAHVA CHOPP LATA 355 ML TRANSPARENTE                             ;001
0001979;AGUA MIN MAR DOCE S/GAS PET 500ML;000000;  ;005 - AGUA;007;028 - PET 500;01553;000000;000000;60;   ;0000,500;001;00,005000;00,000000;N;000;000;7898902465057 ;000;0000;000,00;;00058;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 022011000;S;4;0300500;7898902465057 ;00001979;AGUA MIN MAR DOCE S/GAS PET 500ML                                 ;010
0001980;AGUA MIN MAR DOCE S/GAS PET 500ML CAIXA C/24;000000;  ;005 - AGUA;007;028 - PET 500;01553;000000;000000;60;   ;0012,000;024;00,120000;00,120000;N;000;000;7898902465057 ;000;0000;000,00;;00058;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 022011000;S;4;0300500;7898902465057 ;00001979;AGUA MIN MAR DOCE S/GAS PET 500ML                                 ;010
0001982;GUARANA CHP ANTARCTICA DIET PET 2,5L CAIXA C/6;019828;  ;002 - REFRIGERANTE;010;059 - PET 2,5;00273;000000;000000;60;   ;0015,980;006;00,150000;00,150000;N;000;000;7891991009966 ;000;0000;000,00;;00075;00000,0000;00000,0000;000;0000;00,000;000;0000;00,000;000;0000;00,000;00000;0000000;000000000;000000; 022021000;S;4;0301000;7891991009959 ;00001981;GUARANA CHP ANTARCTICA DIET PET 2,5L                              ;004
